#syr
1986
#eyr
2012
#nage
12
#linf
125
#vbk
0.4
#wa
0.00003
#wb
3
#nlbin
40
#minbin
2.5
#stepbin
2.5
#cpue
290.801 281.485 172.033 144.628 180.184 151.28 97.2401 172.291 86.2758 94.9757 134.474 140.435 110.207 87.589 101.327 94.006 90.203 109.671 127.845 88.4439 107.973 83.8845 90.0763 79.2452 104.167 133.731 108.521
#catch
113314 78894.6 64862.9 58866.7 53272.4 50445.1 49264 45099.3 40213.3 38545 40391.7 41940.4 40854.7 39634.1 38965.2 38428.1 38890.3 39355.8 39625.6 40906.4 40597.1 36709.3 32535.9 30609.1 30788.3 32430.1 35496.5
#proportions at length 
3.35127e-14 3.91528e-11 1.19931e-08 2.25343e-06 9.90424e-05 0.00364743 0.0209609 0.0579646 0.0628497 0.0420887 0.0236956 0.0276675 0.125724 0.087471 0.106458 0.101418 0.0856871 0.0328709 0.0454583 0.0387618 0.0531586 0.0290615 0.0187742 0.0145464 0.00870357 0.00540678 0.00398618 0.00177356 0.000985849 0.000560198 0.000160612 3.59263e-05 1.47146e-05 4.83294e-06 1.79067e-06 5.28705e-07 1.69287e-07 3.84549e-08 4.12554e-09 7.83502e-10
3.19739e-14 3.74605e-11 1.1481e-08 2.1574e-06 9.48232e-05 0.00349204 0.0200675 0.055487 0.0601092 0.0398518 0.0206638 0.0228759 0.104846 0.0747765 0.0961797 0.101982 0.0989804 0.0415006 0.0581697 0.0481875 0.0630843 0.0328087 0.0202917 0.0151904 0.00883342 0.00534668 0.00384948 0.00167996 0.000922167 0.000521543 0.00014992 3.3813e-05 1.40114e-05 4.66123e-06 1.74795e-06 5.21251e-07 1.68101e-07 3.83462e-08 4.11986e-09 7.81765e-10
3.61943e-14 4.29683e-11 1.31809e-08 2.47711e-06 0.000108877 0.00400962 0.0230412 0.0637017 0.0689461 0.0452444 0.0213342 0.0217978 0.0992019 0.0702779 0.0892131 0.0927361 0.0888963 0.0378288 0.0552842 0.0485878 0.0678761 0.0372466 0.0236658 0.0176686 0.0100321 0.00586975 0.00407884 0.00172354 0.000920655 0.000509351 0.000143946 3.20728e-05 1.31917e-05 4.37567e-06 1.64266e-06 4.91999e-07 1.59739e-07 3.67354e-08 3.98073e-09 7.61613e-10
3.45101e-14 4.06653e-11 1.24664e-08 2.34262e-06 0.000102965 0.00379187 0.0217904 0.0602501 0.0652624 0.043216 0.0221502 0.0242235 0.110156 0.0773083 0.0960435 0.0956197 0.0864488 0.0352277 0.0505787 0.0443733 0.0626126 0.0351293 0.0230563 0.0178612 0.0104944 0.0062958 0.0044262 0.0018657 0.000982636 0.000532126 0.000146767 3.19281e-05 1.28534e-05 4.18721e-06 1.54953e-06 4.59151e-07 1.47978e-07 3.38832e-08 3.66555e-09 7.01737e-10
3.45416e-14 4.07501e-11 1.24943e-08 2.34791e-06 0.000103198 0.00380045 0.0218396 0.0603841 0.0653923 0.0431887 0.0216304 0.0232606 0.106036 0.0749565 0.094609 0.097019 0.0908102 0.0375592 0.0533586 0.0456436 0.0624787 0.034146 0.022089 0.0171055 0.0101649 0.00621519 0.0044693 0.00192627 0.00103353 0.000566652 0.000157059 3.40805e-05 1.35981e-05 4.37021e-06 1.59125e-06 4.63535e-07 1.46945e-07 3.31462e-08 3.53982e-09 6.70524e-10
3.91999e-14 4.67605e-11 1.4348e-08 2.6965e-06 0.000118521 0.00436477 0.0250819 0.0693415 0.0750337 0.0491146 0.0225834 0.0225255 0.102212 0.0721213 0.090701 0.0924665 0.0861481 0.0357185 0.0512224 0.0443646 0.0613968 0.0337062 0.0217071 0.0166209 0.00974834 0.00590069 0.00422602 0.00182653 0.000988538 0.000548796 0.000154258 3.3926e-05 1.36884e-05 4.43329e-06 1.62004e-06 4.71631e-07 1.48837e-07 3.33128e-08 3.52149e-09 6.59273e-10
3.41464e-14 4.01064e-11 1.22915e-08 2.30965e-06 0.000101515 0.00373847 0.0214838 0.0594052 0.0643703 0.0427982 0.0227179 0.0254951 0.115955 0.0811745 0.100241 0.0984971 0.0872145 0.0348092 0.0491318 0.0423658 0.0586348 0.0322783 0.0208788 0.0160558 0.00944011 0.00571164 0.00407754 0.00175396 0.000944932 0.000523147 0.000147064 3.24482e-05 1.31707e-05 4.29957e-06 1.58521e-06 4.65586e-07 1.48094e-07 3.33544e-08 3.54044e-09 6.63962e-10
3.63227e-14 4.30549e-11 1.32056e-08 2.48169e-06 0.000109079 0.00401702 0.0230839 0.063821 0.0690866 0.045422 0.0218113 0.0226554 0.103252 0.0732264 0.093082 0.0966929 0.0918465 0.0382352 0.0541038 0.0457605 0.0616023 0.0330012 0.0209204 0.01591 0.00931558 0.0056344 0.00402664 0.00173375 0.000934181 0.000516751 0.00014503 3.194e-05 1.29453e-05 4.22377e-06 1.55854e-06 4.58823e-07 1.46495e-07 3.31586e-08 3.54006e-09 6.67988e-10
4.03469e-14 4.81899e-11 1.47872e-08 2.77907e-06 0.00012215 0.00449842 0.02585 0.0714646 0.0773302 0.05061 0.0232304 0.023115 0.104699 0.0735969 0.091783 0.0920737 0.0840658 0.0344416 0.0493418 0.0428997 0.0595876 0.0327177 0.0209612 0.015884 0.00918658 0.00547468 0.00386189 0.00164739 0.000882701 0.000486911 0.000136496 3.00457e-05 1.21729e-05 3.96974e-06 1.46387e-06 4.3069e-07 1.37464e-07 3.11189e-08 3.32509e-09 6.28478e-10
3.17361e-14 3.69609e-11 1.13203e-08 2.12699e-06 9.34848e-05 0.00344276 0.0197848 0.0547125 0.0593264 0.0397517 0.0224884 0.0263718 0.120164 0.0840924 0.103739 0.101662 0.0895246 0.0354592 0.0496185 0.0423709 0.0580426 0.0316667 0.0203556 0.0155908 0.00913331 0.00549821 0.00389657 0.00166031 0.000884814 0.000484414 0.000134755 2.94676e-05 1.18791e-05 3.86064e-06 1.42052e-06 4.17373e-07 1.331e-07 3.0113e-08 3.2161e-09 6.07649e-10
2.54533e-14 2.91181e-11 8.90995e-09 1.67394e-06 7.35714e-05 0.00270941 0.0155707 0.0430628 0.0467258 0.0315467 0.0189384 0.0231404 0.106566 0.0760824 0.0981019 0.104614 0.102538 0.0435353 0.0619436 0.0522915 0.070004 0.0372087 0.0233762 0.0176179 0.0102298 0.00614133 0.00435983 0.00186571 0.00099915 0.000549088 0.000153001 3.34331e-05 1.34403e-05 4.34994e-06 1.593e-06 4.65869e-07 1.47948e-07 3.33569e-08 3.55299e-09 6.6996e-10
3.22347e-14 3.80985e-11 1.16862e-08 2.19621e-06 9.65311e-05 0.00355494 0.0204284 0.0564771 0.0611206 0.0400638 0.0186992 0.0189888 0.0870052 0.0626254 0.0822998 0.0911402 0.0942031 0.0421295 0.062926 0.0559606 0.079099 0.0440223 0.0284194 0.0215664 0.0124323 0.00736396 0.00515639 0.00218281 0.00116101 0.000636042 0.000177159 3.87578e-05 1.56079e-05 5.05889e-06 1.85384e-06 5.41927e-07 1.71843e-07 3.86501e-08 4.10399e-09 7.71151e-10
3.48012e-14 4.11752e-11 1.26272e-08 2.37295e-06 0.000104299 0.00384099 0.0220725 0.0610266 0.0660766 0.0435536 0.0214077 0.0226338 0.102752 0.0721148 0.0896773 0.089707 0.082276 0.0344215 0.0512014 0.0468716 0.0692418 0.040514 0.027472 0.0217838 0.0130237 0.00792807 0.00564787 0.00240889 0.00128107 0.000698426 0.000193242 4.2006e-05 1.68311e-05 5.43758e-06 1.9893e-06 5.81254e-07 1.84359e-07 4.14864e-08 4.40701e-09 8.28153e-10
3.87106e-14 4.6121e-11 1.41502e-08 2.6593e-06 0.000116886 0.00430454 0.0247359 0.0683862 0.0740101 0.0485201 0.0226547 0.0229136 0.103953 0.0731915 0.0915737 0.09234 0.0846356 0.0345922 0.0492323 0.0426494 0.0597138 0.0336842 0.0226138 0.0181888 0.0111988 0.00706444 0.00521492 0.00229595 0.00125301 0.00069644 0.000195183 4.27308e-05 1.71649e-05 5.54138e-06 2.02189e-06 5.8873e-07 1.86088e-07 4.17535e-08 4.42586e-09 8.30566e-10
3.87597e-14 4.6073e-11 1.41322e-08 2.65583e-06 0.000116732 0.00429889 0.0247037 0.0682998 0.073939 0.0486411 0.0234743 0.0244312 0.110775 0.0776398 0.0961369 0.0949542 0.0845981 0.03384 0.0476126 0.0407999 0.0560971 0.0307774 0.0199793 0.015561 0.00935296 0.0058294 0.00430686 0.00191889 0.00106788 0.000607538 0.00017438 3.90307e-05 1.59794e-05 5.23778e-06 1.93289e-06 5.67159e-07 1.80085e-07 4.04875e-08 4.29215e-09 8.04545e-10
4.26421e-14 5.1079e-11 1.56764e-08 2.94623e-06 0.000129498 0.00476901 0.0274048 0.0757614 0.0819665 0.0535459 0.024126 0.0235781 0.10669 0.0749767 0.0933956 0.0932922 0.0842341 0.0338646 0.0473387 0.0399797 0.0538848 0.0288938 0.0183197 0.0139391 0.00818362 0.00498323 0.00360406 0.00157886 0.000869467 0.000493022 0.00014201 3.20791e-05 1.33088e-05 4.43131e-06 1.66257e-06 4.958e-07 1.59792e-07 3.63976e-08 3.90087e-09 7.37564e-10
4.06016e-14 4.8347e-11 1.48306e-08 2.7871e-06 0.000122502 0.00451137 0.0259247 0.0716755 0.0775915 0.0510291 0.0245549 0.0254752 0.115329 0.080568 0.099005 0.0962191 0.083652 0.0327371 0.0453888 0.0383624 0.0517862 0.0277078 0.0174241 0.0130707 0.00753188 0.00448978 0.00317595 0.00136158 0.000735059 0.000409682 0.000116377 2.60275e-05 1.07361e-05 3.56929e-06 1.3424e-06 4.02662e-07 1.30885e-07 3.01257e-08 3.26634e-09 6.25085e-10
 #iro
12000
#icr
10
#irbar
12000
#ifbar
0.5
#iahat
2.0
#ighat
0.75
#eof
999
